...1,index,sid,dyad,user_id,other_id,participant_condition,other_condition,question_content,measure,relationship,measure.p,measure.t
438,438,mk:real_meeting_experiment_prolific:2,p2p5,mk:real_meeting_experiment_prolific:2p2,mk:real_meeting_experiment_prolific:2p5,S,S,conversation_quality,7,0.188429332914808,0.545485602484808,0.366149054633246
436,436,mk:real_meeting_experiment_prolific:2,p2p5,mk:real_meeting_experiment_prolific:2p2,mk:real_meeting_experiment_prolific:2p5,S,S,liked,7,0.334487915039063,0.412145826551648,0.398733350965711
437,437,mk:real_meeting_experiment_prolific:2,p2p5,mk:real_meeting_experiment_prolific:2p2,mk:real_meeting_experiment_prolific:2p5,S,S,other_liked,7,0.276666913713727,0.603125678168403,0.667901780870226
439,439,mk:real_meeting_experiment_prolific:2,p2p5,mk:real_meeting_experiment_prolific:2p2,mk:real_meeting_experiment_prolific:2p5,S,S,video_conf_quality,7,0.481098720005581,0.376536899142796,0.421626620822482
470,470,mk:real_meeting_experiment_prolific:2,p3p5,mk:real_meeting_experiment_prolific:2p3,mk:real_meeting_experiment_prolific:2p5,U,S,conversation_quality,6,0.106398082914808,-0.372483147515192,0.116149054633246
468,468,mk:real_meeting_experiment_prolific:2,p3p5,mk:real_meeting_experiment_prolific:2p3,mk:real_meeting_experiment_prolific:2p5,U,S,liked,6,0.0716298421223955,-0.324996100531684,0.162567986382378
469,469,mk:real_meeting_experiment_prolific:2,p3p5,mk:real_meeting_experiment_prolific:2p3,mk:real_meeting_experiment_prolific:2p5,U,S,other_liked,6,0.24916040329706,-0.36936781141493,-0.304591708713108
471,471,mk:real_meeting_experiment_prolific:2,p3p5,mk:real_meeting_experiment_prolific:2p3,mk:real_meeting_experiment_prolific:2p5,U,S,video_conf_quality,6,0.218240647088915,-0.360605027940538,0.185461256239149
502,502,mk:real_meeting_experiment_prolific:2,p4p5,mk:real_meeting_experiment_prolific:2p4,mk:real_meeting_experiment_prolific:2p5,S,U,conversation_quality,5,-0.712775094168525,-0.553309970431859,0.102314419216579
500,500,mk:real_meeting_experiment_prolific:2,p4p5,mk:real_meeting_experiment_prolific:2p4,mk:real_meeting_experiment_prolific:2p5,S,U,liked,5,-0.719874064127604,-0.533492194281684,-0.212920294867622
501,501,mk:real_meeting_experiment_prolific:2,p4p5,mk:real_meeting_experiment_prolific:2p4,mk:real_meeting_experiment_prolific:2p5,S,U,other_liked,5,-1.13983699253627,0.0196295844184036,0.0844056871202259
503,503,mk:real_meeting_experiment_prolific:2,p4p5,mk:real_meeting_experiment_prolific:2p4,mk:real_meeting_experiment_prolific:2p5,S,U,video_conf_quality,4,-1.58709789457775,-0.555266486273872,-0.00920020209418482
414,414,mk:real_meeting_experiment_prolific:2,p1p5,mk:real_meeting_experiment_prolific:2p5,mk:real_meeting_experiment_prolific:2p1,U,U,conversation_quality,6,0.262507362971232,-0.0340923733181429,-0.0213411119249134
412,412,mk:real_meeting_experiment_prolific:2,p1p5,mk:real_meeting_experiment_prolific:2p5,mk:real_meeting_experiment_prolific:2p1,U,U,liked,6,0.0336337619357652,0.0117433336046,0.0254813300238714
413,413,mk:real_meeting_experiment_prolific:2,p1p5,mk:real_meeting_experiment_prolific:2p5,mk:real_meeting_experiment_prolific:2p1,U,U,other_liked,5,-0.0114694625612293,-0.0798738267686625,0.189008924696181
415,415,mk:real_meeting_experiment_prolific:2,p1p5,mk:real_meeting_experiment_prolific:2p5,mk:real_meeting_experiment_prolific:2p1,U,U,video_conf_quality,6,-0.145011780753966,-0.342601352267796,-0.22061750623915
450,450,mk:real_meeting_experiment_prolific:2,p2p6,mk:real_meeting_experiment_prolific:2p6,mk:real_meeting_experiment_prolific:2p2,S,U,conversation_quality,7,0.0507018074156766,0.29572296142578,-0.895047505696615
448,448,mk:real_meeting_experiment_prolific:2,p2p6,mk:real_meeting_experiment_prolific:2p6,mk:real_meeting_experiment_prolific:2p2,S,U,liked,7,0.0167609320746545,0.356620788574218,-0.847201029459637
449,449,mk:real_meeting_experiment_prolific:2,p2p6,mk:real_meeting_experiment_prolific:2p6,mk:real_meeting_experiment_prolific:2p2,S,U,other_liked,7,-0.165617140512618,0.566516876220703,-0.300009409586588
451,451,mk:real_meeting_experiment_prolific:2,p2p6,mk:real_meeting_experiment_prolific:2p6,mk:real_meeting_experiment_prolific:2p2,S,U,video_conf_quality,7,-0.0494171626984112,0.264808654785155,-0.713823954264323
426,426,mk:real_meeting_experiment_prolific:2,p1p7,mk:real_meeting_experiment_prolific:2p7,mk:real_meeting_experiment_prolific:2p1,S,S,conversation_quality,4,-1.23651607452877,-0.535068935818143,0.479635450575086
424,424,mk:real_meeting_experiment_prolific:2,p1p7,mk:real_meeting_experiment_prolific:2p7,mk:real_meeting_experiment_prolific:2p1,S,S,liked,4,-1.2707282172309,-0.683894687228734,0.331796434190538
425,425,mk:real_meeting_experiment_prolific:2,p1p7,mk:real_meeting_experiment_prolific:2p7,mk:real_meeting_experiment_prolific:2p1,S,S,other_liked,3,-1.48347467089456,-0.607868618435329,0.328006320529514
427,427,mk:real_meeting_experiment_prolific:2,p1p7,mk:real_meeting_experiment_prolific:2p7,mk:real_meeting_experiment_prolific:2p1,S,S,video_conf_quality,7,0.0901770213293664,0.422209845648871,0.377201504177517
434,434,mk:real_meeting_experiment_prolific:2,p1p8,mk:real_meeting_experiment_prolific:2p8,mk:real_meeting_experiment_prolific:2p1,S,U,conversation_quality,6,-0.126815553695434,0.355230543348523,0.367981804741753
432,432,mk:real_meeting_experiment_prolific:2,p1p8,mk:real_meeting_experiment_prolific:2p8,mk:real_meeting_experiment_prolific:2p1,S,U,liked,7,0.644310845269098,0.401066250271267,0.414804246690538
433,433,mk:real_meeting_experiment_prolific:2,p1p8,mk:real_meeting_experiment_prolific:2p8,mk:real_meeting_experiment_prolific:2p1,S,U,other_liked,5,0.169153909834605,-0.260497199164496,0.175133599175347
435,435,mk:real_meeting_experiment_prolific:2,p1p8,mk:real_meeting_experiment_prolific:2p8,mk:real_meeting_experiment_prolific:2p1,S,U,video_conf_quality,7,0.131680927579367,0.380705939398871,-0.165278964572484
534,534,mk:real_meeting_experiment_prolific:4,p1p5,mk:real_meeting_experiment_prolific:4p1,mk:real_meeting_experiment_prolific:4p5,U,U,conversation_quality,7,0.383329139478922,0.562321255032624,0.120430723309732
532,532,mk:real_meeting_experiment_prolific:4,p1p5,mk:real_meeting_experiment_prolific:4p1,mk:real_meeting_experiment_prolific:4p5,U,U,liked,7,0.719819071336019,0.583040920449812,0.262482212272664
533,533,mk:real_meeting_experiment_prolific:4,p1p5,mk:real_meeting_experiment_prolific:4p1,mk:real_meeting_experiment_prolific:4p5,U,U,other_liked,6,-0.0310688068959335,0.518550554332519,0.527048067769382
535,535,mk:real_meeting_experiment_prolific:4,p1p5,mk:real_meeting_experiment_prolific:4p1,mk:real_meeting_experiment_prolific:4p5,U,U,video_conf_quality,7,0.0947504744426926,0.743964074722975,-0.22580803341224
562,562,mk:real_meeting_experiment_prolific:4,p2p5,mk:real_meeting_experiment_prolific:4p2,mk:real_meeting_experiment_prolific:4p5,S,S,conversation_quality,5,-0.512894656161784,-0.54145494932667,0.0210971123143135
560,560,mk:real_meeting_experiment_prolific:4,p2p5,mk:real_meeting_experiment_prolific:4p2,mk:real_meeting_experiment_prolific:4p5,S,S,liked,5,-0.176404724304687,-0.520735283909482,0.163148601277245
561,561,mk:real_meeting_experiment_prolific:4,p2p5,mk:real_meeting_experiment_prolific:4p2,mk:real_meeting_experiment_prolific:4p5,S,S,other_liked,5,-0.130243753842644,-0.382274498720771,0.226984602149898
563,563,mk:real_meeting_experiment_prolific:4,p2p5,mk:real_meeting_experiment_prolific:4p2,mk:real_meeting_experiment_prolific:4p5,S,S,video_conf_quality,6,0.155080495664008,-0.31636594649834,0.114369670322315
586,586,mk:real_meeting_experiment_prolific:4,p3p5,mk:real_meeting_experiment_prolific:4p3,mk:real_meeting_experiment_prolific:4p5,U,S,conversation_quality,6,0.063729667036883,-0.118079272525336,-0.00810339441899188
584,584,mk:real_meeting_experiment_prolific:4,p3p5,mk:real_meeting_experiment_prolific:4p3,mk:real_meeting_experiment_prolific:4p5,U,S,liked,5,-0.369226291707157,-0.327913716507012,0.189064886158545
585,585,mk:real_meeting_experiment_prolific:4,p3p5,mk:real_meeting_experiment_prolific:4p3,mk:real_meeting_experiment_prolific:4p5,U,S,other_liked,5,0.177063345381886,-0.689581597945301,0.182546334860475
587,587,mk:real_meeting_experiment_prolific:4,p3p5,mk:real_meeting_experiment_prolific:4p3,mk:real_meeting_experiment_prolific:4p5,U,S,video_conf_quality,5,-0.317004592536202,-0.84428085829813,-0.243173997264462
602,602,mk:real_meeting_experiment_prolific:4,p4p5,mk:real_meeting_experiment_prolific:4p4,mk:real_meeting_experiment_prolific:4p5,S,U,conversation_quality,6,0.0455948620944984,-0.0999444675829517,0.0608305567124807
600,600,mk:real_meeting_experiment_prolific:4,p4p5,mk:real_meeting_experiment_prolific:4p4,mk:real_meeting_experiment_prolific:4p5,S,U,liked,5,-0.377293242977462,-0.319846765236707,-0.0377399173955304
601,601,mk:real_meeting_experiment_prolific:4,p4p5,mk:real_meeting_experiment_prolific:4p4,mk:real_meeting_experiment_prolific:4p5,S,U,other_liked,5,-0.110281833214334,-0.402236419349081,0.00676881904365167
603,603,mk:real_meeting_experiment_prolific:4,p4p5,mk:real_meeting_experiment_prolific:4p4,mk:real_meeting_experiment_prolific:4p5,S,U,video_conf_quality,7,0.274833886399729,0.563880662765939,0.194326151040382
538,538,mk:real_meeting_experiment_prolific:4,p1p5,mk:real_meeting_experiment_prolific:4p5,mk:real_meeting_experiment_prolific:4p1,U,U,conversation_quality,7,0.314865912351337,0.70524304109398706,0.194889282243509
536,536,mk:real_meeting_experiment_prolific:4,p1p5,mk:real_meeting_experiment_prolific:4p5,mk:real_meeting_experiment_prolific:4p1,U,U,liked,7,0.237188136308946,0.588072678050811,-0.21511696515341
537,537,mk:real_meeting_experiment_prolific:4,p1p5,mk:real_meeting_experiment_prolific:4p5,mk:real_meeting_experiment_prolific:4p1,U,U,other_liked,7,0.0425379864044757,0.659561089377441,-0.258334603885287
539,539,mk:real_meeting_experiment_prolific:4,p1p5,mk:real_meeting_experiment_prolific:4p5,mk:real_meeting_experiment_prolific:4p1,U,U,video_conf_quality,4,-1.78153479731907,0.204667312833088,0.358609932936107
550,550,mk:real_meeting_experiment_prolific:4,p1p7,mk:real_meeting_experiment_prolific:4p7,mk:real_meeting_experiment_prolific:4p1,S,S,conversation_quality,5,-0.639558025591188,-0.340333020963488,0.288962064417603
548,548,mk:real_meeting_experiment_prolific:4,p1p7,mk:real_meeting_experiment_prolific:4p7,mk:real_meeting_experiment_prolific:4p1,S,S,liked,6,-0.220651912976074,0.0459127273358311,0.307919443287519
549,549,mk:real_meeting_experiment_prolific:4,p1p7,mk:real_meeting_experiment_prolific:4p7,mk:real_meeting_experiment_prolific:4p1,S,S,other_liked,6,-0.407060302255013,0.109159378036929,0.409758954602249
551,551,mk:real_meeting_experiment_prolific:4,p1p7,mk:real_meeting_experiment_prolific:4p7,mk:real_meeting_experiment_prolific:4p1,S,S,video_conf_quality,5,-0.329420114112389,-0.247447370373597,0.661275446897835
558,558,mk:real_meeting_experiment_prolific:4,p1p8,mk:real_meeting_experiment_prolific:4p8,mk:real_meeting_experiment_prolific:4p1,S,U,conversation_quality,6,0.187861539173493,-0.167752585728169,-0.678106344578649
556,556,mk:real_meeting_experiment_prolific:4,p1p8,mk:real_meeting_experiment_prolific:4p8,mk:real_meeting_experiment_prolific:4p1,S,U,liked,6,-0.126208625456984,-0.0485305601832584,-0.669758260447037
557,557,mk:real_meeting_experiment_prolific:4,p1p8,mk:real_meeting_experiment_prolific:4p8,mk:real_meeting_experiment_prolific:4p1,S,U,other_liked,7,0.515277581513656,0.18682149426826,-1.09477217454037
559,559,mk:real_meeting_experiment_prolific:4,p1p8,mk:real_meeting_experiment_prolific:4p8,mk:real_meeting_experiment_prolific:4p1,S,U,video_conf_quality,7,1.52755039066595,-0.104417875151935,-0.859599170519937
630,630,mk:real_meeting_experiment_prolific:5,p3p6,mk:real_meeting_experiment_prolific:5p3,mk:real_meeting_experiment_prolific:5p6,S,S,conversation_quality,7,0.214898991421252,0.376232424554185,-1.18743067611883
628,628,mk:real_meeting_experiment_prolific:5,p3p6,mk:real_meeting_experiment_prolific:5p3,mk:real_meeting_experiment_prolific:5p6,S,S,liked,7,0.232841852412248,0.340385754467093,-1.24189066876
629,629,mk:real_meeting_experiment_prolific:5,p3p6,mk:real_meeting_experiment_prolific:5p3,mk:real_meeting_experiment_prolific:5p6,S,S,other_liked,7,0.206130257228438,0.323543916622906,-1.06865382009191
631,631,mk:real_meeting_experiment_prolific:5,p3p6,mk:real_meeting_experiment_prolific:5p3,mk:real_meeting_experiment_prolific:5p6,S,S,video_conf_quality,7,0.124405347012724,0.424850965051313,-0.303407849016903
646,646,mk:real_meeting_experiment_prolific:5,p4p5,mk:real_meeting_experiment_prolific:5p4,mk:real_meeting_experiment_prolific:5p5,S,U,conversation_quality,6,-0.183561825850373,0.497563031148191,0.276095668965407
644,644,mk:real_meeting_experiment_prolific:5,p4p5,mk:real_meeting_experiment_prolific:5p4,mk:real_meeting_experiment_prolific:5p5,S,U,liked,6,-0.34880218226778,0.631738928719423,0.230295412388903
645,645,mk:real_meeting_experiment_prolific:5,p4p5,mk:real_meeting_experiment_prolific:5p4,mk:real_meeting_experiment_prolific:5p5,S,U,other_liked,6,-0.335633864749443,0.558228725159501,0.139520911141297
647,647,mk:real_meeting_experiment_prolific:5,p4p5,mk:real_meeting_experiment_prolific:5p4,mk:real_meeting_experiment_prolific:5p5,S,U,video_conf_quality,4,-1.15990791535926,0.00221005221580484,-0.113656838080846
626,626,mk:real_meeting_experiment_prolific:5,p3p5,mk:real_meeting_experiment_prolific:5p5,mk:real_meeting_experiment_prolific:5p3,S,U,conversation_quality,1,-2.19562393000096,-1.47914150745617,-0.17619731887377801
624,624,mk:real_meeting_experiment_prolific:5,p3p5,mk:real_meeting_experiment_prolific:5p5,mk:real_meeting_experiment_prolific:5p3,S,U,liked,1,-2.18690947230461,-1.51399563413043,-0.225732521646687
625,625,mk:real_meeting_experiment_prolific:5,p3p5,mk:real_meeting_experiment_prolific:5p5,mk:real_meeting_experiment_prolific:5p3,S,U,other_liked,1,-2.38296787033465,-1.57322258201428,-0.247439132850902
627,627,mk:real_meeting_experiment_prolific:5,p3p5,mk:real_meeting_experiment_prolific:5p5,mk:real_meeting_experiment_prolific:5p3,S,U,video_conf_quality,3,-1.24723469193907,-1.38049305882546,-0.773437736637979
634,634,mk:real_meeting_experiment_prolific:5,p3p6,mk:real_meeting_experiment_prolific:5p6,mk:real_meeting_experiment_prolific:5p3,S,S,conversation_quality,6,1.05536799594372,0.269866566599151,0.546672470448603
632,632,mk:real_meeting_experiment_prolific:5,p3p6,mk:real_meeting_experiment_prolific:5p6,mk:real_meeting_experiment_prolific:5p3,S,S,liked,6,1.06672377653955,0.23237111702541,0.483976617925615
633,633,mk:real_meeting_experiment_prolific:5,p3p6,mk:real_meeting_experiment_prolific:5p6,mk:real_meeting_experiment_prolific:5p3,S,S,other_liked,6,0.871387673209233,0.172421874441837,0.445481553707811
635,635,mk:real_meeting_experiment_prolific:5,p3p6,mk:real_meeting_experiment_prolific:5p6,mk:real_meeting_experiment_prolific:5p3,S,S,video_conf_quality,6,0.498119389947241,-0.125847140711776,0.519608088154525
642,642,mk:real_meeting_experiment_prolific:5,p3p7,mk:real_meeting_experiment_prolific:5p7,mk:real_meeting_experiment_prolific:5p3,U,S,conversation_quality,5,0.336918064530822,-0.0116835019879549,0.515465337389618
640,640,mk:real_meeting_experiment_prolific:5,p3p7,mk:real_meeting_experiment_prolific:5p7,mk:real_meeting_experiment_prolific:5p3,U,S,liked,5,0.348073799401917,-0.0489789058369592,0.452740906905954
641,641,mk:real_meeting_experiment_prolific:5,p3p7,mk:real_meeting_experiment_prolific:5p7,mk:real_meeting_experiment_prolific:5p3,U,S,other_liked,6,0.871387673209233,0.172421874441837,0.445481553707811
643,643,mk:real_meeting_experiment_prolific:5,p3p7,mk:real_meeting_experiment_prolific:5p7,mk:real_meeting_experiment_prolific:5p3,U,S,video_conf_quality,7,0.654069321360134,0.718202927875331,0.613315221213511
674,674,mk:real_meeting_experiment_prolific:5,p4p8,mk:real_meeting_experiment_prolific:5p8,mk:real_meeting_experiment_prolific:5p4,S,S,conversation_quality,7,0.514545230316036,0.347162987142596,0.0253945181889792
672,672,mk:real_meeting_experiment_prolific:5,p4p8,mk:real_meeting_experiment_prolific:5p8,mk:real_meeting_experiment_prolific:5p4,S,S,liked,7,0.46843007266058,0.358478739755472,0.30061025318622
673,673,mk:real_meeting_experiment_prolific:5,p4p8,mk:real_meeting_experiment_prolific:5p8,mk:real_meeting_experiment_prolific:5p4,S,S,other_liked,7,0.489028625069658,0.346606191348202,0.285608934385896
675,675,mk:real_meeting_experiment_prolific:5,p4p8,mk:real_meeting_experiment_prolific:5p8,mk:real_meeting_experiment_prolific:5p4,S,S,video_conf_quality,7,0.821444983904616,0.361076254394792,0.0575791143676971
678,678,mk:real_meeting_experiment_prolific:6,p1p5,mk:real_meeting_experiment_prolific:6p1,mk:real_meeting_experiment_prolific:6p5,U,U,conversation_quality,5,-0.541503906249998,-0.229492187500001,0.229492187499999
676,676,mk:real_meeting_experiment_prolific:6,p1p5,mk:real_meeting_experiment_prolific:6p1,mk:real_meeting_experiment_prolific:6p5,U,U,liked,7,0.589192708333334,0.340657552083333,0.340657552083333
677,677,mk:real_meeting_experiment_prolific:6,p1p5,mk:real_meeting_experiment_prolific:6p1,mk:real_meeting_experiment_prolific:6p5,U,U,other_liked,7,1.00618489583333,0.316324869791667,0.462320963541666
679,679,mk:real_meeting_experiment_prolific:6,p1p5,mk:real_meeting_experiment_prolific:6p1,mk:real_meeting_experiment_prolific:6p5,U,U,video_conf_quality,7,0.61832682291667,-0.0801595052083348,0.274820963541665
710,710,mk:real_meeting_experiment_prolific:6,p2p5,mk:real_meeting_experiment_prolific:6p2,mk:real_meeting_experiment_prolific:6p5,S,S,conversation_quality,5,0.154134114583335,-0.925130208333334,0.535807291666666
708,708,mk:real_meeting_experiment_prolific:6,p2p5,mk:real_meeting_experiment_prolific:6p2,mk:real_meeting_experiment_prolific:6p5,S,S,liked,5,0.202799479166667,-1.27294921875,0.396972656249999
709,709,mk:real_meeting_experiment_prolific:6,p2p5,mk:real_meeting_experiment_prolific:6p2,mk:real_meeting_experiment_prolific:6p5,S,S,other_liked,3,-1.0185546875,-1.658935546875,0.490966796875
711,711,mk:real_meeting_experiment_prolific:6,p2p5,mk:real_meeting_experiment_prolific:6p2,mk:real_meeting_experiment_prolific:6p5,S,S,video_conf_quality,6,-0.562499999999998,0.100667317708333,0.288655598958332
742,742,mk:real_meeting_experiment_prolific:6,p3p5,mk:real_meeting_experiment_prolific:6p3,mk:real_meeting_experiment_prolific:6p5,U,S,conversation_quality,6,0.124511718750001,0.1044921875,-0.104492187500001
740,740,mk:real_meeting_experiment_prolific:6,p3p5,mk:real_meeting_experiment_prolific:6p3,mk:real_meeting_experiment_prolific:6p5,U,S,liked,6,-0.188476562499998,0.118326822916665,-0.215657552083334
741,741,mk:real_meeting_experiment_prolific:6,p3p5,mk:real_meeting_experiment_prolific:6p3,mk:real_meeting_experiment_prolific:6p5,U,S,other_liked,6,0.0891927083333339,0.233317057291667,-0.622639973958333
743,743,mk:real_meeting_experiment_prolific:6,p3p5,mk:real_meeting_experiment_prolific:6p3,mk:real_meeting_experiment_prolific:6p5,U,S,video_conf_quality,6,-0.117838541666664,-0.343994140625001,-0.823974609375001
774,774,mk:real_meeting_experiment_prolific:6,p4p5,mk:real_meeting_experiment_prolific:6p4,mk:real_meeting_experiment_prolific:6p5,S,U,conversation_quality,7,0.428873697916668,0.800130208333333,-0.410807291666667
772,772,mk:real_meeting_experiment_prolific:6,p4p5,mk:real_meeting_experiment_prolific:6p4,mk:real_meeting_experiment_prolific:6p5,S,U,liked,7,0.115885416666667,0.81396484375,-0.52197265625
773,773,mk:real_meeting_experiment_prolific:6,p4p5,mk:real_meeting_experiment_prolific:6p4,mk:real_meeting_experiment_prolific:6p5,S,U,other_liked,7,0.338216145833335,0.984293619791666,-0.205647786458334
775,775,mk:real_meeting_experiment_prolific:6,p4p5,mk:real_meeting_experiment_prolific:6p4,mk:real_meeting_experiment_prolific:6p5,S,U,video_conf_quality,7,0.0896809895833357,0.448486328124999,0.135498046874998
682,682,mk:real_meeting_experiment_prolific:6,p1p5,mk:real_meeting_experiment_prolific:6p5,mk:real_meeting_experiment_prolific:6p1,U,U,conversation_quality,5,-0.624511718749998,-0.479980468750001,-0.104003906250001
680,680,mk:real_meeting_experiment_prolific:6,p1p5,mk:real_meeting_experiment_prolific:6p5,mk:real_meeting_experiment_prolific:6p1,U,U,liked,5,-0.408854166666666,-0.744303385416667,0.257649739583333
681,681,mk:real_meeting_experiment_prolific:6,p1p5,mk:real_meeting_experiment_prolific:6p5,mk:real_meeting_experiment_prolific:6p1,U,U,other_liked,5,-0.450846354166666,-0.636474609375,0.0524902343749991
683,683,mk:real_meeting_experiment_prolific:6,p1p5,mk:real_meeting_experiment_prolific:6p5,mk:real_meeting_experiment_prolific:6p1,U,U,video_conf_quality,7,0.24235026041667,0.107828776041665,0.0868326822916652
690,690,mk:real_meeting_experiment_prolific:6,p1p6,mk:real_meeting_experiment_prolific:6p6,mk:real_meeting_experiment_prolific:6p1,U,S,conversation_quality,6,0.236165364583336,-0.340657552083335,-0.632649739583334
688,688,mk:real_meeting_experiment_prolific:6,p1p6,mk:real_meeting_experiment_prolific:6p6,mk:real_meeting_experiment_prolific:6p1,U,S,liked,6,0.117838541666667,-0.27099609375,-0.604980468750001
689,689,mk:real_meeting_experiment_prolific:6,p1p6,mk:real_meeting_experiment_prolific:6p6,mk:real_meeting_experiment_prolific:6p1,U,S,other_liked,6,0.409830729166668,-0.497151692708334,-0.476155598958334
691,691,mk:real_meeting_experiment_prolific:6,p1p6,mk:real_meeting_experiment_prolific:6p6,mk:real_meeting_experiment_prolific:6p1,U,S,video_conf_quality,6,0.00716145833333659,-0.656982421875002,-0.510986328125001
698,698,mk:real_meeting_experiment_prolific:6,p1p7,mk:real_meeting_experiment_prolific:6p7,mk:real_meeting_experiment_prolific:6p1,S,S,conversation_quality,7,0.624511718750002,0.270996093749999,0.312988281249999
696,696,mk:real_meeting_experiment_prolific:6,p1p7,mk:real_meeting_experiment_prolific:6p7,mk:real_meeting_experiment_prolific:6p1,S,S,liked,7,0.687011718750001,0.159830729166666,0.326822916666666
697,697,mk:real_meeting_experiment_prolific:6,p1p7,mk:real_meeting_experiment_prolific:6p7,mk:real_meeting_experiment_prolific:6p1,S,S,other_liked,7,0.631184895833334,0.281494140625,0.302490234374999
699,699,mk:real_meeting_experiment_prolific:6,p1p7,mk:real_meeting_experiment_prolific:6p7,mk:real_meeting_experiment_prolific:6p1,S,S,video_conf_quality,7,0.409342447916669,-0.0591634114583339,0.253824869791665
706,706,mk:real_meeting_experiment_prolific:6,p1p8,mk:real_meeting_experiment_prolific:6p8,mk:real_meeting_experiment_prolific:6p1,S,U,conversation_quality,7,0.0958658854166687,0.799641927083332,0.173665364583333
704,704,mk:real_meeting_experiment_prolific:6,p1p8,mk:real_meeting_experiment_prolific:6p8,mk:real_meeting_experiment_prolific:6p1,S,U,liked,7,-0.00862630208333215,0.855468749999999,0.0205078125
705,705,mk:real_meeting_experiment_prolific:6,p1p8,mk:real_meeting_experiment_prolific:6p8,mk:real_meeting_experiment_prolific:6p1,S,U,other_liked,7,-0.0644531249999982,0.977132161458332,-0.00382486979166696
707,707,mk:real_meeting_experiment_prolific:6,p1p8,mk:real_meeting_experiment_prolific:6p8,mk:real_meeting_experiment_prolific:6p1,S,U,video_conf_quality,7,-0.13313802083333,0.483317057291665,0.295328776041665
